group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
mimblewimble,Generation,16384,,,51064250.0,ns,25
mimblewimble,Generation,16384,,,52340417.0,ns,25
mimblewimble,Generation,16384,,,51172750.0,ns,25
mimblewimble,Generation,16384,,,51978125.0,ns,25
mimblewimble,Generation,16384,,,51840333.0,ns,25
mimblewimble,Generation,16384,,,50158334.0,ns,25
mimblewimble,Generation,16384,,,51880417.0,ns,25
mimblewimble,Generation,16384,,,50987458.0,ns,25
mimblewimble,Generation,16384,,,50088708.0,ns,25
mimblewimble,Generation,16384,,,49718541.0,ns,25
mimblewimble,Generation,16384,,,49744792.0,ns,25
mimblewimble,Generation,16384,,,53097125.0,ns,25
mimblewimble,Generation,16384,,,51007875.0,ns,25
mimblewimble,Generation,16384,,,49736417.0,ns,25
mimblewimble,Generation,16384,,,50501042.0,ns,25
mimblewimble,Generation,16384,,,49977500.0,ns,25
mimblewimble,Generation,16384,,,49221292.0,ns,25
mimblewimble,Generation,16384,,,51084209.0,ns,25
mimblewimble,Generation,16384,,,51992917.0,ns,25
mimblewimble,Generation,16384,,,50574708.0,ns,25
mimblewimble,Generation,16384,,,49856291.0,ns,25
mimblewimble,Generation,16384,,,50011375.0,ns,25
mimblewimble,Generation,16384,,,51180958.0,ns,25
mimblewimble,Generation,16384,,,49902958.0,ns,25
mimblewimble,Generation,16384,,,49804042.0,ns,25
mimblewimble,Generation,16384,,,49799167.0,ns,25
mimblewimble,Generation,16384,,,49164875.0,ns,25
mimblewimble,Generation,16384,,,51991667.0,ns,25
mimblewimble,Generation,16384,,,50003041.0,ns,25
mimblewimble,Generation,16384,,,49320084.0,ns,25
mimblewimble,Generation,16384,,,49895334.0,ns,25
mimblewimble,Generation,16384,,,50510250.0,ns,25
mimblewimble,Generation,16384,,,51242875.0,ns,25
mimblewimble,Generation,16384,,,49890708.0,ns,25
mimblewimble,Generation,16384,,,50137000.0,ns,25
mimblewimble,Generation,16384,,,49886625.0,ns,25
mimblewimble,Generation,16384,,,50441833.0,ns,25
mimblewimble,Generation,16384,,,51075208.0,ns,25
mimblewimble,Generation,16384,,,50668125.0,ns,25
mimblewimble,Generation,16384,,,50550833.0,ns,25
mimblewimble,Generation,16384,,,50386375.0,ns,25
mimblewimble,Generation,16384,,,49769333.0,ns,25
mimblewimble,Generation,16384,,,51106834.0,ns,25
mimblewimble,Generation,16384,,,50461500.0,ns,25
mimblewimble,Generation,16384,,,50523875.0,ns,25
mimblewimble,Generation,16384,,,50288875.0,ns,25
mimblewimble,Generation,16384,,,57056584.0,ns,25
mimblewimble,Generation,16384,,,55484666.0,ns,25
mimblewimble,Generation,16384,,,51352667.0,ns,25
mimblewimble,Generation,16384,,,49947208.0,ns,25
mimblewimble,Generation,16384,,,50700833.0,ns,25
mimblewimble,Generation,16384,,,50293041.0,ns,25
mimblewimble,Generation,16384,,,51492875.0,ns,25
mimblewimble,Generation,16384,,,50548125.0,ns,25
mimblewimble,Generation,16384,,,51149916.0,ns,25
mimblewimble,Generation,16384,,,54201083.0,ns,25
mimblewimble,Generation,16384,,,50744792.0,ns,25
mimblewimble,Generation,16384,,,52301250.0,ns,25
mimblewimble,Generation,16384,,,51550667.0,ns,25
mimblewimble,Generation,16384,,,51371916.0,ns,25
mimblewimble,Generation,16384,,,51994833.0,ns,25
mimblewimble,Generation,16384,,,51545291.0,ns,25
mimblewimble,Generation,16384,,,57717542.0,ns,25
mimblewimble,Generation,16384,,,53024542.0,ns,25
mimblewimble,Generation,16384,,,50408250.0,ns,25
mimblewimble,Generation,16384,,,50254375.0,ns,25
mimblewimble,Generation,16384,,,50166500.0,ns,25
mimblewimble,Generation,16384,,,51051125.0,ns,25
mimblewimble,Generation,16384,,,50018125.0,ns,25
mimblewimble,Generation,16384,,,50661125.0,ns,25
mimblewimble,Generation,16384,,,49976416.0,ns,25
mimblewimble,Generation,16384,,,49983500.0,ns,25
mimblewimble,Generation,16384,,,51415416.0,ns,25
mimblewimble,Generation,16384,,,51261667.0,ns,25
mimblewimble,Generation,16384,,,51805000.0,ns,25
mimblewimble,Generation,16384,,,51517792.0,ns,25
mimblewimble,Generation,16384,,,51765334.0,ns,25
mimblewimble,Generation,16384,,,54550041.0,ns,25
mimblewimble,Generation,16384,,,52346709.0,ns,25
mimblewimble,Generation,16384,,,51113542.0,ns,25
mimblewimble,Generation,16384,,,51417750.0,ns,25
mimblewimble,Generation,16384,,,50996291.0,ns,25
mimblewimble,Generation,16384,,,51680333.0,ns,25
mimblewimble,Generation,16384,,,51707209.0,ns,25
mimblewimble,Generation,16384,,,51401625.0,ns,25
mimblewimble,Generation,16384,,,50560625.0,ns,25
mimblewimble,Generation,16384,,,50355500.0,ns,25
mimblewimble,Generation,16384,,,51994250.0,ns,25
mimblewimble,Generation,16384,,,50114041.0,ns,25
mimblewimble,Generation,16384,,,50846084.0,ns,25
mimblewimble,Generation,16384,,,50901375.0,ns,25
mimblewimble,Generation,16384,,,51479458.0,ns,25
mimblewimble,Generation,16384,,,52982833.0,ns,25
mimblewimble,Generation,16384,,,49398375.0,ns,25
mimblewimble,Generation,16384,,,49801667.0,ns,25
mimblewimble,Generation,16384,,,49419000.0,ns,25
mimblewimble,Generation,16384,,,48491500.0,ns,25
mimblewimble,Generation,16384,,,52234417.0,ns,25
mimblewimble,Generation,16384,,,49470584.0,ns,25
mimblewimble,Generation,16384,,,49788334.0,ns,25
